1,07/04/2021,20210407,55950.97
0,07/04/2021,20210407,55950.97
0,07/04/2021,20210407,55950.97
1,07/04/2021,20210407,55950.97
0,07/04/2021,20210407,55950.97
1,07/04/2021,20210407,55950.97
1,07/04/2021,20210407,55950.97
1,07/04/2021,20210407,55950.97
1,07/04/2021,20210407,55950.97
0,07/04/2021,20210407,55950.97
0,07/04/2021,20210407,55950.97
0,07/04/2021,20210407,55950.97
1,06/04/2021,20210406,58011.415
1,06/04/2021,20210406,58011.415
0,06/04/2021,20210406,58011.415
1,06/04/2021,20210406,58011.415
0,06/04/2021,20210406,58011.415
0,06/04/2021,20210406,58011.415
0,06/04/2021,20210406,58011.415
0,06/04/2021,20210406,58011.415
0,06/04/2021,20210406,58011.415
0,06/04/2021,20210406,58011.415
1,06/04/2021,20210406,58011.415
0,06/04/2021,20210406,58011.415
1,06/04/2021,20210406,58011.415
1,06/04/2021,20210406,58011.415
1,06/04/2021,20210406,58011.415
0,06/04/2021,20210406,58011.415
0,06/04/2021,20210406,58011.415
0,06/04/2021,20210406,58011.415
0,06/04/2021,20210406,58011.415
1,06/04/2021,20210406,58011.415
0,06/04/2021,20210406,58011.415
-1,06/04/2021,20210406,58011.415
1,06/04/2021,20210406,58011.415
0,06/04/2021,20210406,58011.415
0,06/04/2021,20210406,58011.415
1,06/04/2021,20210406,58011.415
-1,06/04/2021,20210406,58011.415
0,06/04/2021,20210406,58011.415
0,06/04/2021,20210406,58011.415
0,06/04/2021,20210406,58011.415
0,06/04/2021,20210406,58011.415
0,06/04/2021,20210406,58011.415
1,06/04/2021,20210406,58011.415
1,06/04/2021,20210406,58011.415
1,06/04/2021,20210406,58011.415
0,06/04/2021,20210406,58011.415
1,06/04/2021,20210406,58011.415
0,06/04/2021,20210406,58011.415
0,06/04/2021,20210406,58011.415
0,06/04/2021,20210406,58011.415
0,06/04/2021,20210406,58011.415
0,06/04/2021,20210406,58011.415
0,06/04/2021,20210406,58011.415
0,06/04/2021,20210406,58011.415
0,06/04/2021,20210406,58011.415
1,06/04/2021,20210406,58011.415
1,06/04/2021,20210406,58011.415
1,06/04/2021,20210406,58011.415
0,06/04/2021,20210406,58011.415
0,06/04/2021,20210406,58011.415
1,06/04/2021,20210406,58011.415
1,06/04/2021,20210406,58011.415
0,06/04/2021,20210406,58011.415
0,06/04/2021,20210406,58011.415
0,06/04/2021,20210406,58011.415
0,06/04/2021,20210406,58011.415
1,06/04/2021,20210406,58011.415
0,06/04/2021,20210406,58011.415
0,06/04/2021,20210406,58011.415
1,06/04/2021,20210406,58011.415
0,06/04/2021,20210406,58011.415
1,06/04/2021,20210406,58011.415
1,06/04/2021,20210406,58011.415
0,06/04/2021,20210406,58011.415
1,06/04/2021,20210406,58011.415
0,06/04/2021,20210406,58011.415
0,06/04/2021,20210406,58011.415
0,06/04/2021,20210406,58011.415
0,06/04/2021,20210406,58011.415
1,06/04/2021,20210406,58011.415
0,06/04/2021,20210406,58011.415
1,06/04/2021,20210406,58011.415
1,06/04/2021,20210406,58011.415
0,06/04/2021,20210406,58011.415
1,05/04/2021,20210405,59140.685
0,05/04/2021,20210405,59140.685
0,05/04/2021,20210405,59140.685
1,05/04/2021,20210405,59140.685
0,05/04/2021,20210405,59140.685
0,05/04/2021,20210405,59140.685
0,05/04/2021,20210405,59140.685
1,05/04/2021,20210405,59140.685
0,05/04/2021,20210405,59140.685
0,05/04/2021,20210405,59140.685
0,05/04/2021,20210405,59140.685
1,05/04/2021,20210405,59140.685
1,05/04/2021,20210405,59140.685
1,05/04/2021,20210405,59140.685
0,05/04/2021,20210405,59140.685
0,05/04/2021,20210405,59140.685
0,05/04/2021,20210405,59140.685
1,05/04/2021,20210405,59140.685
1,05/04/2021,20210405,59140.685
